Stratum	ObservationID	Count
Bos	67	0
Bos	68	0
Bos	69	0
Bos	70	0
Bos	71	1
Bos	72	0
Bos	73	1
Bos	74	0
Bos	75	0
Bos	76	1
Bos	77	0
Bos	78	0
Bos	79	1
Bos	80	0
Bos	81	0
Bos	82	0
Bos	83	0
Bos	84	0
Bos	85	0
Bos	86	0
Bos	87	0
Bos	88	0
Bos	89	0
Bos	90	0
Bos	121	0
Bos	122	1
Bos	123	0
Bos	124	0
Bos	125	2
Bos	126	1
Bos	127	0
Bos	128	0
Bos	129	0
Bos	130	0
Bos	131	0
Bos	132	0
Bos	133	0
Bos	134	0
Bos	135	0
Bos	136	0
Bos	137	0
Bos	138	1
Bos	247	0
Bos	248	0
Bos	249	0
Bos	250	0
Bos	251	0
Bos	252	0
Bos	253	0
Bos	254	0
Bos	255	1
Bos	256	0
Bos	257	0
Bos	258	0
Bos	259	0
Bos	260	0
Bos	261	2
Bos	262	0
Bos	263	0
Bos	264	0
Bos	295	0
Bos	296	1
Bos	297	1
Bos	298	0
Bos	299	1
Bos	300	0
Bos	313	1
Bos	314	0
Bos	315	0
Bos	316	0
Bos	317	2
Bos	318	0
Bos	331	0
Bos	332	0
Bos	333	0
Bos	334	0
Bos	335	0
Bos	336	0
Bos	625	0
Bos	626	0
Bos	627	0
Bos	628	0
Bos	629	0
Bos	630	0
Bos	655	0
Bos	656	0
Bos	657	0
Bos	658	0
Bos	659	0
Bos	660	0
Bos	679	0
Bos	680	0
Bos	681	0
Bos	682	0
Bos	683	0
Bos	684	0
Bos	715	2
Bos	716	2
Bos	717	0
Bos	718	3
Bos	719	1
Bos	720	2
Bos	727	0
Bos	728	0
Bos	729	0
Bos	730	0
Bos	731	1
Bos	732	0
Bos	913	0
Bos	914	0
Bos	915	0
Bos	916	0
Bos	917	0
Bos	918	0
Bos	1033	0
Bos	1034	1
Bos	1035	0
Bos	1036	1
Bos	1037	1
Bos	1038	2
Bos	1159	0
Bos	1160	0
Bos	1161	0
Bos	1162	0
Bos	1163	0
Bos	1164	1
Bos	1165	0
Bos	1166	0
Bos	1167	0
Bos	1168	0
Bos	1169	0
Bos	1170	0
Bos	1171	0
Bos	1172	0
Bos	1173	0
Bos	1174	0
Bos	1175	0
Bos	1176	0
Bos	1207	1
Bos	1208	1
Bos	1209	0
Bos	1210	2
Bos	1211	1
Bos	1212	1
Bos	1219	2
Bos	1220	0
Bos	1221	0
Bos	1222	2
Bos	1223	1
Bos	1224	0
Bos	1225	1
Bos	1226	0
Bos	1227	2
Bos	1228	0
Bos	1229	2
Bos	1230	0
Bos	1255	0
Bos	1256	1
Bos	1257	0
Bos	1258	0
Bos	1259	0
Bos	1260	0
Bos	1321	1
Bos	1322	2
Bos	1323	0
Bos	1324	1
Bos	1325	0
Bos	1326	0
Bos	1387	0
Bos	1388	0
Bos	1389	0
Bos	1390	0
Bos	1391	0
Bos	1392	0
Bos	1417	0
Bos	1418	0
Bos	1419	1
Bos	1420	0
Bos	1421	0
Bos	1422	0
Bos	1423	0
Bos	1424	0
Bos	1425	0
Bos	1426	0
Bos	1427	0
Bos	1428	0
Bos	1429	0
Bos	1430	0
Bos	1431	0
Bos	1432	0
Bos	1433	2
Bos	1434	0
Bos	1453	0
Bos	1454	1
Bos	1455	0
Bos	1456	0
Bos	1457	0
Bos	1458	0
Bos	1729	0
Bos	1730	0
Bos	1731	0
Bos	1732	0
Bos	1733	1
Bos	1734	1
Bos	1873	0
Bos	1874	0
Bos	1875	0
Bos	1876	0
Bos	1877	0
Bos	1878	0
Bos	1879	0
Bos	1880	0
Bos	1881	0
Bos	1882	0
Bos	1883	3
Bos	1884	0
Bos	1885	0
Bos	1886	0
Bos	1887	0
Bos	1888	0
Bos	1889	0
Bos	1890	0
Bos	1957	2
Bos	1958	4
Bos	1959	2
Bos	1960	0
Bos	1961	1
Bos	1962	3
Bos	1963	3
Bos	1964	5
Bos	1965	4
Bos	1966	1
Bos	1967	4
Bos	1968	2
Bos	1969	1
Bos	1970	2
Bos	1971	4
Bos	1972	0
Bos	1973	2
Bos	1974	0
Bos	1981	6
Bos	1982	2
Bos	1983	3
Bos	1984	4
Bos	1985	2
Bos	1986	4
Bos	1987	2
Bos	1988	2
Bos	1989	3
Bos	1990	2
Bos	1991	2
Bos	1992	0
Bos	1993	2
Bos	1994	0
Bos	1995	1
Bos	1996	0
Bos	1997	0
Bos	1998	1
Bos	2113	0
Bos	2114	0
Bos	2115	0
Bos	2116	0
Bos	2117	0
Bos	2118	0
Bos	2119	1
Bos	2120	0
Bos	2121	0
Bos	2122	1
Bos	2123	0
Bos	2124	0
Bos	2125	0
Bos	2126	0
Bos	2127	0
Bos	2128	1
Bos	2129	0
Bos	2130	1
Bos	2215	0
Bos	2216	0
Bos	2217	0
Bos	2218	0
Bos	2219	0
Bos	2220	0
Bos	2221	3
Bos	2222	3
Bos	2223	1
Bos	2224	0
Bos	2225	1
Bos	2226	0
Bos	2227	2
Bos	2228	1
Bos	2229	1
Bos	2230	2
Bos	2231	0
Bos	2232	1
Bos	2305	0
Bos	2306	0
Bos	2307	0
Bos	2308	0
Bos	2309	0
Bos	2310	0
Bos	2311	0
Bos	2312	0
Bos	2313	0
Bos	2314	0
Bos	2315	0
Bos	2316	0
Bos	2317	0
Bos	2318	0
Bos	2319	2
Bos	2320	0
Bos	2321	0
Bos	2322	0
Bos	2323	0
Bos	2324	0
Bos	2325	0
Bos	2326	0
Bos	2327	0
Bos	2328	0
Bos	2335	0
Bos	2336	0
Bos	2337	0
Bos	2338	0
Bos	2339	0
Bos	2340	0
Bos	2677	2
Bos	2678	1
Bos	2679	0
Bos	2680	0
Bos	2681	0
Bos	2682	0
Bos	2683	0
Bos	2684	0
Bos	2685	0
Bos	2686	2
Bos	2687	0
Bos	2688	0
Bos	2689	0
Bos	2690	0
Bos	2691	0
Bos	2692	1
Bos	2693	0
Bos	2694	0
Bos	2839	2
Bos	2840	2
Bos	2841	0
Bos	2842	1
Bos	2843	0
Bos	2844	0
Bos	2917	0
Bos	2918	0
Bos	2919	0
Bos	2920	0
Bos	2921	0
Bos	2922	0
Bos	2923	0
Bos	2924	1
Bos	2925	1
Bos	2926	1
Bos	2927	0
Bos	2928	1
Bos	2929	0
Bos	2930	0
Bos	2931	0
Bos	2932	0
Bos	2933	0
Bos	2934	0
Bos	2935	0
Bos	2936	1
Bos	2937	0
Bos	2938	0
Bos	2939	0
Bos	2940	0
Bos	2941	0
Bos	2942	0
Bos	2943	0
Bos	2944	0
Bos	2945	0
Bos	2946	0
Bos	3175	1
Bos	3176	0
Bos	3177	0
Bos	3178	0
Bos	3179	0
Bos	3180	0
Bos	3181	0
Bos	3182	0
Bos	3183	0
Bos	3184	0
Bos	3185	0
Bos	3186	0
Bos	3187	0
Bos	3188	0
Bos	3189	0
Bos	3190	0
Bos	3191	0
Bos	3192	0
Bos	3397	0
Bos	3398	0
Bos	3399	2
Bos	3400	2
Bos	3401	0
Bos	3402	0
Bos	3403	0
Bos	3404	0
Bos	3405	0
Bos	3406	0
Bos	3407	0
Bos	3408	0
Bos	3409	0
Bos	3410	0
Bos	3411	0
Bos	3412	0
Bos	3413	2
Bos	3414	0
Bos	3577	0
Bos	3578	0
Bos	3579	0
Bos	3580	0
Bos	3581	0
Bos	3582	0
Bos	3589	0
Bos	3590	0
Bos	3591	0
Bos	3592	0
Bos	3593	0
Bos	3594	0
Bos	3685	0
Bos	3686	0
Bos	3687	0
Bos	3688	0
Bos	3689	0
Bos	3690	0
Bos	3691	0
Bos	3692	0
Bos	3693	0
Bos	3694	0
Bos	3695	0
Bos	3696	0
Bos	3697	0
Bos	3698	0
Bos	3699	0
Bos	3700	0
Bos	3701	0
Bos	3702	0
Bos	3703	0
Bos	3704	0
Bos	3705	0
Bos	3706	0
Bos	3707	0
Bos	3708	0
Bos	3709	0
Bos	3710	0
Bos	3711	0
Bos	3712	0
Bos	3713	0
Bos	3714	0
Bos	3715	1
Bos	3716	0
Bos	3717	1
Bos	3718	1
Bos	3719	0
Bos	3720	1
Bos	3781	2
Bos	3782	0
Bos	3783	1
Bos	3784	0
Bos	3785	5
Bos	3786	0
Bos	3799	1
Bos	3800	0
Bos	3801	0
Bos	3802	3
Bos	3803	0
Bos	3804	1
Bos	3805	2
Bos	3806	0
Bos	3807	0
Bos	3808	1
Bos	3809	2
Bos	3810	1
Bos	3811	2
Bos	3812	0
Bos	3813	0
Bos	3814	2
Bos	3815	2
Bos	3816	2
Bos	3817	1
Bos	3818	0
Bos	3819	0
Bos	3820	0
Bos	3821	0
Bos	3822	1
Bos	4309	1
Bos	4310	0
Bos	4311	1
Bos	4312	0
Bos	4313	3
Bos	4314	0
Bos	4393	0
Bos	4394	3
Bos	4395	0
Bos	4396	0
Bos	4397	2
Bos	4398	0
Bos	4585	2
Bos	4586	1
Bos	4587	0
Bos	4588	2
Bos	4589	0
Bos	4590	0
Bos	4729	0
Bos	4730	0
Bos	4731	1
Bos	4732	0
Bos	4733	3
Bos	4734	2
Bos	4735	1
Bos	4736	0
Bos	4737	2
Bos	4738	0
Bos	4739	2
